"id";"region_id";"region_title";"region_city";"all_region";"start";"end";"clean_end";"intersection_alarm_id"
"6298";"5";"️Донеччина";"Краматорськ";"0";"2022-04-23 07:56:55";"2022-04-23 09:23:20";"2022-04-23 09:23:20";NULL
"6299";"5";"️Донеччина";"Слов'янськ";"0";"2022-04-23 07:57:05";"2022-04-23 09:23:25";"2022-04-23 09:23:25";NULL
"6300";"5";"️Донеччина";"Бахмут";"0";"2022-04-23 07:57:05";"2022-04-23 09:23:41";"2022-04-23 09:23:41";NULL
"6301";"5";"️Донеччина";"Торецьк";"0";"2022-04-23 07:57:10";"2022-04-23 09:23:41";"2022-04-23 09:23:41";NULL
"6302";"5";"️Донеччина";"Бахмут";"0";"2022-04-23 09:33:57";"2022-04-23 11:09:39";"2022-04-23 11:09:39";"6304"
"6303";"5";"️Донеччина";"Торецьк";"0";"2022-04-23 09:34:02";"2022-04-23 11:09:39";"2022-04-23 11:09:39";"6304"
"6668";"19";"Харківщина";"Харківська обл.";"1";"2022-04-23 09:55:58";"2022-04-23 11:06:53";"2022-04-23 11:06:53";NULL
"6304";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 09:56:12";"2022-04-23 10:27:36";"2022-04-23 10:27:36";NULL
"6305";"5";"️Донеччина";"Велика Новосілка";"0";"2022-04-23 10:32:28";"2022-04-23 11:09:39";"2022-04-23 10:57:55";"6308"
"6306";"5";"️Донеччина";"Волноваха";"0";"2022-04-23 10:32:34";"2022-04-23 10:36:38";"2022-04-23 10:36:38";NULL
"6307";"5";"️Донеччина";"Вугледар";"0";"2022-04-23 10:32:39";"2022-04-23 11:09:39";"2022-04-23 10:57:55";"6308"
"6308";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 10:57:55";"2022-04-23 11:09:42";"2022-04-23 11:09:42";NULL
"6200";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-04-23 11:02:29";"2022-04-23 12:48:43";"2022-04-23 12:48:43";NULL
"6441";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-04-23 11:02:46";"2022-04-23 12:47:46";"2022-04-23 12:47:46";NULL
"6669";"19";"Харківщина";"Харківська обл.";"1";"2022-04-23 11:07:03";"2022-04-23 12:48:27";"2022-04-23 12:48:27";NULL
"6738";"23";"Чернігівщина";"Чернігів";"0";"2022-04-23 12:05:55";"2022-04-23 12:54:44";"2022-04-23 12:54:44";NULL
"6739";"23";"Чернігівщина";"Остер";"0";"2022-04-23 12:06:55";"2022-04-23 12:54:49";"2022-04-23 12:54:49";NULL
"6592";"15";"Полтавщина";"Полтавська обл.";"1";"2022-04-23 12:17:02";"2022-04-23 12:47:53";"2022-04-23 12:47:53";NULL
"6631";"17";"Сумщина";"Сумська обл.";"1";"2022-04-23 12:22:05";"2022-04-23 15:22:10";"2022-04-23 15:22:10";NULL
"6670";"19";"Харківщина";"Харківська обл.";"1";"2022-04-23 12:54:54";"2022-04-23 15:19:28";"2022-04-23 15:19:28";NULL
"6524";"12";"Львівщина";"Львівська обл.";"1";"2022-04-23 13:45:46";"2022-04-23 15:50:26";"2022-04-23 15:50:26";NULL
"6620";"16";"Рівненщина";"Рівненська обл.";"1";"2022-04-23 13:46:09";"2022-04-23 15:50:43";"2022-04-23 15:50:43";NULL
"6168";"2";"Волинь";"Волинська обл.";"1";"2022-04-23 13:46:18";"2022-04-23 15:51:01";"2022-04-23 15:51:01";NULL
"6751";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-04-23 13:46:24";"2022-04-23 15:54:37";"2022-04-23 15:54:37";NULL
"6643";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-04-23 13:46:30";"2022-04-23 15:53:42";"2022-04-23 15:53:42";NULL
"6706";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-04-23 13:46:44";"2022-04-23 15:55:50";"2022-04-23 15:55:50";NULL
"6424";"7";"Закарпаття";"Закарпатська обл.";"1";"2022-04-23 13:48:06";"2022-04-23 15:57:08";"2022-04-23 15:57:08";NULL
"6158";"1";"Буковина";"Чернівецька обл.";"1";"2022-04-23 13:48:16";"2022-04-23 15:59:23";"2022-04-23 15:59:23";NULL
"6542";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-04-23 13:51:15";"2022-04-23 15:28:23";"2022-04-23 15:28:23";NULL
"6180";"3";"Вінниччина";"Вінницька обл.";"1";"2022-04-23 13:51:55";"2022-04-23 15:19:38";"2022-04-23 15:19:38";NULL
"6476";"9";"Київщина";"Київ";"0";"2022-04-23 13:52:09";"2022-04-23 15:20:05";"2022-04-23 13:53:20";"6477"
"6414";"6";"Житомирщина";"Житомирська обл.";"1";"2022-04-23 13:52:40";"2022-04-23 15:21:00";"2022-04-23 15:21:00";NULL
"6477";"9";"Київщина";"Київська обл.";"1";"2022-04-23 13:53:20";"2022-04-23 15:22:00";"2022-04-23 15:22:00";NULL
"6442";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-04-23 13:57:09";"2022-04-23 15:20:49";"2022-04-23 15:20:49";NULL
"6201";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-04-23 13:57:27";"2022-04-23 15:18:54";"2022-04-23 15:18:54";NULL
"6740";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-04-23 13:57:38";"2022-04-23 15:22:53";"2022-04-23 15:22:53";NULL
"6574";"14";"Одещина";"Одеська обл.";"1";"2022-04-23 13:58:53";"2022-04-23 15:13:29";"2022-04-23 15:13:29";NULL
"6719";"22";"Черкащина";"Черкаська обл.";"1";"2022-04-23 13:59:01";"2022-04-23 15:21:07";"2022-04-23 15:21:07";NULL
"6502";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-04-23 14:13:05";"2022-04-23 15:21:23";"2022-04-23 15:21:23";NULL
"6309";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 14:13:43";"2022-04-23 14:22:58";"2022-04-23 14:22:58";NULL
"6593";"15";"Полтавщина";"Полтавська обл.";"1";"2022-04-23 14:14:31";"2022-04-23 15:19:16";"2022-04-23 15:19:16";NULL
"6310";"5";"️Донеччина";"Краматорськ";"0";"2022-04-23 14:32:09";"2022-04-23 15:04:09";"2022-04-23 14:46:57";"6315"
"6311";"5";"️Донеччина";"Слов'янськ";"0";"2022-04-23 14:32:14";"2022-04-23 15:03:15";"2022-04-23 14:46:57";"6315"
"6312";"5";"️Донеччина";"Святогірськ";"0";"2022-04-23 14:32:25";"2022-04-23 15:02:54";"2022-04-23 14:46:57";"6315"
"6313";"5";"️Донеччина";"Лиман";"0";"2022-04-23 14:32:30";"2022-04-23 15:03:04";"2022-04-23 14:46:57";"6315"
"6314";"5";"️Донеччина";"Костянтинівка";"0";"2022-04-23 14:32:30";"2022-04-23 15:03:10";"2022-04-23 14:46:57";"6315"
"6315";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 14:46:57";"2022-04-23 15:04:10";"2022-04-23 15:04:10";NULL
"6202";"4";"Дніпропетровщина";"Дніпро";"0";"2022-04-23 15:29:40";"2022-04-23 15:42:40";"2022-04-23 15:29:49";"6203"
"6203";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-04-23 15:29:49";"2022-04-23 15:42:53";"2022-04-23 15:42:53";NULL
"6317";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 21:01:54";"2022-04-23 21:22:46";"2022-04-23 21:22:46";NULL
"6204";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-04-23 21:28:47";"2022-04-23 23:26:58";"2022-04-23 23:26:58";NULL
"6443";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-04-23 21:30:22";"2022-04-23 23:30:59";"2022-04-23 23:30:59";NULL
"6318";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 21:32:50";"2022-04-23 22:13:15";"2022-04-23 22:13:15";NULL
"6575";"14";"Одещина";"Одеська обл.";"1";"2022-04-23 22:08:15";"2022-04-23 23:25:05";"2022-04-23 23:25:05";NULL
"6543";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-04-23 22:15:56";"2022-04-23 23:34:10";"2022-04-23 23:34:10";NULL
"6503";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-04-23 22:19:22";"2022-04-23 23:38:25";"2022-04-23 23:38:25";NULL
"6720";"22";"Черкащина";"Черкаська обл.";"1";"2022-04-23 22:19:55";"2022-04-23 23:38:42";"2022-04-23 23:38:42";NULL
"6181";"3";"Вінниччина";"Вінницька обл.";"1";"2022-04-23 22:26:36";"2022-04-23 23:25:00";"2022-04-23 23:25:00";NULL
"6478";"9";"Київщина";"Київ";"0";"2022-04-23 22:27:09";"2022-04-23 23:37:43";"2022-04-23 22:28:35";"6479"
"6594";"15";"Полтавщина";"Полтавська обл.";"1";"2022-04-23 22:27:39";"2022-04-23 23:38:47";"2022-04-23 23:38:47";NULL
"6479";"9";"Київщина";"Київська обл.";"1";"2022-04-23 22:28:35";"2022-04-23 23:39:26";"2022-04-23 23:39:26";NULL
"6415";"6";"Житомирщина";"Житомирська обл.";"1";"2022-04-23 22:28:41";"2022-04-23 23:38:34";"2022-04-23 23:38:34";NULL
"6707";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-04-23 22:33:58";"2022-04-23 23:56:46";"2022-04-23 23:56:46";NULL
"6752";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-04-23 22:44:25";"2022-04-23 23:57:04";"2022-04-23 23:57:04";NULL
"6169";"2";"Волинь";"Волинська обл.";"1";"2022-04-23 22:45:03";"2022-04-23 23:49:57";"2022-04-23 23:49:57";NULL
"6621";"16";"Рівненщина";"Рівненська обл.";"1";"2022-04-23 22:45:11";"2022-04-23 23:49:15";"2022-04-23 23:49:15";NULL
"6525";"12";"Львівщина";"Львівська обл.";"1";"2022-04-23 22:45:35";"2022-04-23 23:49:49";"2022-04-23 23:49:49";NULL
"6644";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-04-23 22:47:02";"2022-04-23 23:59:47";"2022-04-23 23:59:47";NULL
"6425";"7";"Закарпаття";"Закарпатська обл.";"1";"2022-04-23 22:48:19";"2022-04-23 23:58:44";"2022-04-23 23:58:44";NULL
"6159";"1";"Буковина";"Чернівецька обл.";"1";"2022-04-23 22:49:22";"2022-04-23 23:58:22";"2022-04-23 23:58:22";NULL
"6671";"19";"Харківщина";"Харківська обл.";"1";"2022-04-23 23:08:20";"2022-04-23 23:31:09";"2022-04-23 23:31:09";NULL
"6319";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-23 23:14:32";"2022-04-23 23:38:07";"2022-04-23 23:38:07";NULL
"6544";"13";"Миколаївщина";"Вознесенськ";"0";"2022-04-23 23:43:24";"2022-04-24 00:37:09";"2022-04-23 23:49:09";"6546"
"6576";"14";"Одещина";"Одеська обл.";"1";"2022-04-23 23:43:48";"2022-04-24 00:07:56";"2022-04-24 00:07:56";NULL
"6545";"13";"Миколаївщина";"Первомайськ";"0";"2022-04-23 23:45:54";"2022-04-24 00:06:56";"2022-04-23 23:49:09";"6546"
"6546";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-04-23 23:49:09";"2022-04-24 00:37:23";"2022-04-24 00:37:23";NULL
"6504";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-04-23 23:52:33";"2022-04-24 00:32:36";"2022-04-24 00:32:36";NULL
"6721";"22";"Черкащина";"Черкаська обл.";"1";"2022-04-23 23:52:45";"2022-04-24 00:33:52";"2022-04-24 00:33:52";NULL
"6480";"9";"Київщина";"Київ";"0";"2022-04-24 00:05:38";"2022-04-24 00:43:36";"2022-04-24 00:07:02";"6481"
"6416";"6";"Житомирщина";"Житомирська обл.";"1";"2022-04-24 00:06:29";"2022-04-24 00:46:08";"2022-04-24 00:46:08";NULL
"6595";"15";"Полтавщина";"Полтавська обл.";"1";"2022-04-24 00:06:47";"2022-04-24 00:45:44";"2022-04-24 00:45:44";NULL
"6481";"9";"Київщина";"Київська обл.";"1";"2022-04-24 00:07:02";"2022-04-24 00:44:52";"2022-04-24 00:44:52";NULL
"6320";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 00:40:41";"2022-04-24 01:12:06";"2022-04-24 01:12:06";NULL
"6577";"14";"Одещина";"Одеська обл.";"1";"2022-04-24 03:47:50";"2022-04-24 04:10:01";"2022-04-24 04:10:01";NULL
"6547";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-04-24 03:54:30";"2022-04-24 04:29:38";"2022-04-24 04:29:38";NULL
"6321";"5";"️Донеччина";"Бахмут";"0";"2022-04-24 08:02:17";"2022-04-24 08:48:22";"2022-04-24 08:38:48";"6323"
"6322";"5";"️Донеччина";"Торецьк";"0";"2022-04-24 08:02:22";"2022-04-24 08:48:22";"2022-04-24 08:38:48";"6323"
"6323";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 08:38:48";"2022-04-24 08:48:34";"2022-04-24 08:48:34";NULL
"6324";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 09:53:58";"2022-04-24 10:07:21";"2022-04-24 10:07:21";NULL
"6325";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 10:35:00";"2022-04-24 11:44:35";"2022-04-24 11:44:35";NULL
"6672";"19";"Харківщина";"Харківська обл.";"1";"2022-04-24 10:36:18";"2022-04-24 14:10:18";"2022-04-24 14:10:18";NULL
"6444";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-04-24 11:03:39";"2022-04-24 11:35:48";"2022-04-24 11:35:48";NULL
"6205";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-04-24 11:03:45";"2022-04-24 11:36:10";"2022-04-24 11:36:10";NULL
"6326";"5";"️Донеччина";"Краматорськ";"0";"2022-04-24 12:32:58";"2022-04-24 12:47:34";"2022-04-24 12:35:33";"6328"
"6327";"5";"️Донеччина";"Слов'янськ";"0";"2022-04-24 12:33:34";"2022-04-24 12:47:34";"2022-04-24 12:35:33";"6328"
"6328";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 12:35:33";"2022-04-24 12:47:48";"2022-04-24 12:47:48";NULL
"6329";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 14:10:22";"2022-04-24 14:52:30";"2022-04-24 14:52:30";NULL
"6673";"19";"Харківщина";"Харків";"0";"2022-04-24 14:25:53";"2022-04-24 14:54:53";"2022-04-24 14:54:53";"6674"
"6674";"19";"Харківщина";"Харківська обл.";"1";"2022-04-24 14:29:36";"2022-04-24 14:54:40";"2022-04-24 14:54:40";NULL
"6330";"5";"️Донеччина";"Донецька обл.";"1";"2022-04-24 16:58:53";"2022-04-24 20:05:53";"2022-04-24 20:05:53";NULL
"6675";"19";"Харківщина";"Харківська обл.";"1";"2022-04-24 17:17:47";"2022-04-24 18:15:13";"2022-04-24 18:15:13";NULL
"6548";"13";"Миколаївщина";"Вознесенськ";"0";"2022-04-24 18:01:40";"2022-04-24 21:17:08";"2022-04-24 18:28:59";"6552"
"6550";"13";"Миколаївщина";"Єланець";"0";"2022-04-24 18:02:08";"2022-04-24 21:17:08";"2022-04-24 18:28:59";"6552"
"6551";"13";"Миколаївщина";"Южноукраїнськ";"0";"2022-04-24 18:02:08";"2022-04-24 21:17:08";"2022-04-24 18:28:59";"6552"
"6206";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-04-24 18:12:10";"2022-04-24 20:49:05";"2022-04-24 20:49:05";NULL
"6445";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-04-24 18:12:21";"2022-04-24 20:52:38";"2022-04-24 20:52:38";NULL
"6552";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-04-24 18:28:59";"2022-04-24 21:17:48";"2022-04-24 21:17:48";NULL
"6578";"14";"Одещина";"Одеська обл.";"1";"2022-04-24 18:29:18";"2022-04-24 20:49:42";"2022-04-24 20:49:42";NULL
"6596";"15";"Полтавщина";"Полтавська обл.";"1";"2022-04-24 18:34:14";"2022-04-24 20:52:30";"2022-04-24 20:52:30";NULL
"6676";"19";"Харківщина";"Харківська обл.";"1";"2022-04-24 18:36:07";"2022-04-24 20:48:49";"2022-04-24 20:48:49";NULL
"6632";"17";"Сумщина";"Сумська обл.";"1";"2022-04-24 18:37:13";"2022-04-24 20:55:56";"2022-04-24 20:55:56";NULL
"6722";"22";"Черкащина";"Черкаська обл.";"1";"2022-04-24 18:50:38";"2022-04-24 20:52:53";"2022-04-24 20:52:53";NULL
"6505";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-04-24 18:50:43";"2022-04-24 20:53:03";"2022-04-24 20:53:03";NULL
"6482";"9";"Київщина";"Київ";"0";"2022-04-24 18:51:49";"2022-04-24 20:50:43";"2022-04-24 18:53:52";"6483"
"6417";"6";"Житомирщина";"Житомирська обл.";"1";"2022-04-24 18:52:55";"2022-04-24 20:51:46";"2022-04-24 20:51:46";NULL
"6483";"9";"Київщина";"Київська обл.";"1";"2022-04-24 18:53:52";"2022-04-24 20:54:50";"2022-04-24 20:54:50";NULL
"6708";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-04-24 18:55:14";"2022-04-24 20:51:19";"2022-04-24 20:51:19";NULL
"6182";"3";"Вінниччина";"Вінницька обл.";"1";"2022-04-24 18:55:27";"2022-04-24 20:48:27";"2022-04-24 20:48:27";NULL
"6741";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-04-24 18:55:53";"2022-04-24 21:29:53";"2022-04-24 21:29:53";NULL
"6753";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-04-24 18:56:01";"2022-04-24 20:51:35";"2022-04-24 20:51:35";NULL
"6526";"12";"Львівщина";"Львівська обл.";"1";"2022-04-24 18:56:23";"2022-04-24 20:49:17";"2022-04-24 20:49:17";NULL
"6645";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-04-24 18:58:03";"2022-04-24 20:55:01";"2022-04-24 20:55:01";NULL
"6170";"2";"Волинь";"Волинська обл.";"1";"2022-04-24 18:59:35";"2022-04-24 20:49:26";"2022-04-24 20:49:26";NULL
"6622";"16";"Рівненщина";"Рівненська обл.";"1";"2022-04-24 18:59:49";"2022-04-24 20:50:56";"2022-04-24 20:50:56";NULL
"6161";"1";"Буковина";"Чернівецька обл.";"1";"2022-04-24 19:07:26";"2022-04-24 20:53:35";"2022-04-24 20:53:35";NULL
"6426";"7";"Закарпаття";"Закарпатська обл.";"1";"2022-04-24 19:08:18";"2022-04-24 20:53:20";"2022-04-24 20:53:20";NULL
"6597";"15";"Полтавщина";"Полтавська обл.";"1";"2022-04-24 20:54:05";"2022-04-24 21:22:09";"2022-04-24 21:22:09";NULL
"6506";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-04-24 20:55:31";"2022-04-24 21:28:14";"2022-04-24 21:28:14";NULL
"6484";"9";"Київщина";"Київ";"0";"2022-04-24 20:55:40";"2022-04-24 21:26:57";"2022-04-24 20:59:56";"6485"
"6723";"22";"Черкащина";"Черкаська обл.";"1";"2022-04-24 20:56:37";"2022-04-24 21:28:03";"2022-04-24 21:28:03";NULL
"6418";"6";"Житомирщина";"Житомирська обл.";"1";"2022-04-24 20:56:48";"2022-04-24 21:27:58";"2022-04-24 21:27:58";NULL
